dataset,filename,formula,reduced_formula,num_atoms,num_elements,elements,density_g_cm3,volume_A3,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,is_cubic,is_orthorhombic,metal_fraction,has_metal,organic_fraction,halogen_fraction,void_fraction_estimate,mass_amu,frac_C,frac_H,frac_O,frac_N,frac_Zn,frac_Cu,frac_Fe,frac_Co,frac_Ni,frac_F,frac_Cl,frac_Br
hMOF-mofdb,hMOF-10403.cif,Zn8 H40 C152 N32 O26,Zn4H20C76N16O13,258,5,C_H_N_O_Zn,0.5516072461920871,9793.965579852538,21.395364,21.395361000000005,21.395355,90.021511,90.025298,90.047409,True,True,0.031007751937984496,True,0.9689922480620154,0.0,0.7241963769039564,3253.4148,0.5891472868217055,0.15503875968992248,0.10077519379844961,0.12403100775193798,0.031007751937984496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10404.cif,Zn12 H60 C228 N48 O39,Zn4H20C76N16O13,387,5,C_H_N_O_Zn,0.8274108692881308,9793.965579852538,21.395364,21.395361000000005,21.395355,90.021511,90.025298,90.047409,True,True,0.031007751937984496,True,0.9689922480620154,0.0,0.5862945653559346,4880.122200000001,0.5891472868217055,0.15503875968992248,0.10077519379844961,0.12403100775193798,0.031007751937984496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10405.cif,Zn4 H15 C67 N15 O13,Zn4H15C67N15O13,114,5,C_H_N_O_Zn,0.4263290467832739,5840.760298908612,12.7594,21.395364000000004,21.395355,89.97527299999999,90.008741,90.00041000000002,False,True,0.03508771929824561,True,0.9649122807017544,0.0,0.7868354766083631,1499.5647,0.5877192982456141,0.13157894736842105,0.11403508771929824,0.13157894736842105,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10406.cif,Zn8 H30 C134 N30 O26,Zn4H15C67N15O13,228,5,C_H_N_O_Zn,0.8526580935665478,5840.760298908612,12.7594,21.395364000000004,21.395355,89.97527299999999,90.008741,90.00041000000002,False,True,0.03508771929824561,True,0.9649122807017544,0.0,0.5736709532167261,2999.1294,0.5877192982456141,0.13157894736842105,0.11403508771929824,0.13157894736842105,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10407.cif,Zn4 H17 C65 N13 O13,Zn4H17C65(NO)13,112,5,C_H_N_O_Zn,0.4121223234312369,5840.565441439208,21.395364000000004,12.7594,21.395063,89.645732,89.93269100000002,90.00893,False,True,0.03571428571428571,True,0.9642857142857144,0.0,0.7939388382843815,1449.54578,0.5803571428571429,0.15178571428571427,0.11607142857142858,0.11607142857142858,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10408.cif,Zn8 H34 C130 N26 O26,Zn4H17C65(NO)13,224,5,C_H_N_O_Zn,0.8242446468624738,5840.565441439208,21.395364000000004,12.7594,21.395063,89.645732,89.93269100000002,90.00893,False,True,0.03571428571428571,True,0.9642857142857144,0.0,0.5878776765687631,2899.09156,0.5803571428571429,0.15178571428571427,0.11607142857142858,0.11607142857142858,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10409.cif,Zn4 H17 C65 N13 O13,Zn4H17C65(NO)13,112,5,C_H_N_O_Zn,0.41210875402951164,5840.757752274643,21.395362,12.7594,21.395355,90.01272900000001,90.04394,90.02904500000001,False,True,0.03571428571428571,True,0.9642857142857144,0.0,0.7939456229852442,1449.54578,0.5803571428571429,0.15178571428571427,0.11607142857142858,0.11607142857142858,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-1041.cif,Zn4 H3 C25 N5 O13,Zn4H3C25N5O13,50,5,C_H_N_O_Zn,0.7697715146355615,1818.4050674267917,11.169417,12.759399,12.759393,89.96909399999998,89.98060300000002,90.01599499999999,False,True,0.08,True,0.92,0.0,0.6151142426822193,842.95302,0.5,0.06,0.26,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10410.cif,Zn8 H34 C130 N26 O26,Zn4H17C65(NO)13,224,5,C_H_N_O_Zn,0.8242175080590233,5840.757752274643,21.395362,12.7594,21.395355,90.01272900000001,90.04394,90.02904500000001,False,True,0.03571428571428571,True,0.9642857142857144,0.0,0.5878912459704884,2899.09156,0.5803571428571429,0.15178571428571427,0.11607142857142858,0.11607142857142858,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10411.cif,Zn4 H46 C55 O24,Zn4H46C55O24,129,4,C_H_O_Zn,0.6448082525322961,3483.2125471521585,12.759401000000002,12.759399999999998,21.395355,89.986153,89.97770400000002,90.014696,False,True,0.031007751937984496,True,0.9689922480620156,0.0,0.6775958737338519,1352.5753399999999,0.4263565891472868,0.35658914728682173,0.18604651162790697,0.0,0.031007751937984496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10412.cif,Zn4 H68 C66 O24,Zn2H34(C11O4)3,162,4,C_H_O_Zn,0.7183634859289091,3483.2125654588563,12.759401,12.759400000000001,21.395355,90.013451,90.021956,90.01439900000001,False,True,0.024691358024691357,True,0.9753086419753085,0.0,0.6408182570355454,1506.86772,0.4074074074074074,0.41975308641975306,0.14814814814814814,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10413.cif,Zn4 H18 C32 O13,Zn4H18C32O13,67,4,C_H_O_Zn,0.6971587222400218,2077.2580565875155,12.759400999999999,12.759400000000001,12.759393,89.968231,89.98262000000001,90.01484500000001,True,True,0.05970149253731343,True,0.9402985074626865,0.0,0.651420638879989,872.11352,0.47761194029850745,0.26865671641791045,0.19402985074626866,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10414.cif,Zn4 H10 C34 O13 F8,Zn4H10C34O13F8,69,5,C_F_H_O_Zn,0.8314123333334619,2077.2580734418243,12.759401000000002,12.7594,12.759393,89.969553,89.980563,90.013177,True,True,0.057971014492753624,True,0.8260869565217392,0.11594202898550725,0.584293833333269,1040.0586256000001,0.4927536231884058,0.14492753623188406,0.18840579710144928,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.11594202898550725,0.0,0.0
hMOF-mofdb,hMOF-10415.cif,Zn8 H20 C68 O26 F16,Zn4H10C34O13F8,138,5,C_F_H_O_Zn,1.6628246666669237,2077.2580734418243,12.759401000000002,12.7594,12.759393,89.969553,89.980563,90.013177,True,True,0.057971014492753624,True,0.8260869565217392,0.11594202898550725,0.16858766666653813,2080.1172512000003,0.4927536231884058,0.14492753623188406,0.18840579710144928,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.11594202898550725,0.0,0.0
hMOF-mofdb,hMOF-10416.cif,Zn4 H9 C34 O13 F9,Zn4H9C34O13F9,69,5,C_F_H_O_Zn,0.8457938012071554,2077.2578922664516,12.759401000000002,12.759398999999998,12.759393,89.968715,89.98143299999998,90.01459499999999,True,True,0.057971014492753624,True,0.8115942028985508,0.13043478260869565,0.5771030993964223,1058.0490888,0.4927536231884058,0.13043478260869565,0.18840579710144928,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0
hMOF-mofdb,hMOF-10417.cif,Zn8 H18 C68 O26 F18,Zn4H9C34O13F9,138,5,C_F_H_O_Zn,1.6915876024143108,2077.2578922664516,12.759401000000002,12.759398999999998,12.759393,89.968715,89.98143299999998,90.01459499999999,True,True,0.057971014492753624,True,0.8115942028985508,0.13043478260869565,0.15420619879284458,2116.0981776,0.4927536231884058,0.13043478260869565,0.18840579710144928,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0
hMOF-mofdb,hMOF-10418.cif,Zn4 H6 C32 O13 F12,Zn4H6C32O13F12,67,5,C_F_H_O_Zn,0.8697354564840144,2077.2580480227434,12.759401,12.7594,12.759393,90.031564,90.018496,90.01484500000001,True,True,0.05970149253731343,True,0.7611940298507462,0.1791044776119403,0.5651322717579927,1087.9990784,0.47761194029850745,0.08955223880597014,0.19402985074626866,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.1791044776119403,0.0,0.0
hMOF-mofdb,hMOF-10419.cif,Zn4 H5 C34 O13 F13,Zn4H5C34(OF)13,69,5,C_F_H_O_Zn,0.9033193180083361,2077.2580409008365,12.759401,12.759399999999998,12.759393,89.96843600000001,89.980535,90.014356,True,True,0.057971014492753624,True,0.7536231884057971,0.18840579710144928,0.548340340995832,1130.0109416,0.4927536231884058,0.07246376811594203,0.18840579710144928,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.18840579710144928,0.0,0.0
hMOF-mofdb,hMOF-1042.cif,Zn4 H14 C23 O16,Zn4H14C23O16,57,4,C_H_O_Zn,0.7378379670717009,1818.4052520417295,12.759400999999999,11.169416,12.759393,89.971939,89.979062,90.011674,False,True,0.07017543859649122,True,0.9298245614035088,0.0,0.6310810164641496,807.98366,0.40350877192982454,0.24561403508771928,0.2807017543859649,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10420.cif,Zn8 H10 C68 O26 F26,Zn4H5C34(OF)13,138,5,C_F_H_O_Zn,1.8066386360166722,2077.2580409008365,12.759401,12.759399999999998,12.759393,89.96843600000001,89.980535,90.014356,True,True,0.057971014492753624,True,0.7536231884057971,0.18840579710144928,0.09668068199166391,2260.0218832,0.4927536231884058,0.07246376811594203,0.18840579710144928,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.18840579710144928,0.0,0.0
hMOF-mofdb,hMOF-10421.cif,Zn4 H12 C34 O13 F6,Zn4H12C34O13F6,69,5,C_F_H_O_Zn,0.8026495513630295,2077.2580572947927,12.759399999999998,12.759401,12.759393,90.018567,90.031564,90.013728,True,True,0.057971014492753624,True,0.855072463768116,0.08695652173913043,0.5986752243184852,1004.0776992000001,0.4927536231884058,0.17391304347826086,0.18840579710144928,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0
hMOF-mofdb,hMOF-10422.cif,Zn8 H24 C68 O26 F12,Zn4H12C34O13F6,138,5,C_F_H_O_Zn,1.605299102726059,2077.2580572947927,12.759399999999998,12.759401,12.759393,90.018567,90.031564,90.013728,True,True,0.057971014492753624,True,0.855072463768116,0.08695652173913043,0.1973504486369705,2008.1553984000002,0.4927536231884058,0.17391304347826086,0.18840579710144928,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0
hMOF-mofdb,hMOF-10423.cif,Zn4 H7 C32 Cl11 O13,Zn4H7C32Cl11O13,67,5,C_Cl_H_O_Zn,1.0000440784811335,2077.2580565875155,12.7594,12.759400999999999,12.759393,90.01738,89.968231,89.985155,True,True,0.05970149253731343,True,0.7761194029850746,0.16417910447761194,0.49997796075943324,1251.00918,0.47761194029850745,0.1044776119402985,0.19402985074626866,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.16417910447761194,0.0
hMOF-mofdb,hMOF-10424.cif,Zn4 H12 C32 Cl6 O13,Zn4H12C32Cl6O13,67,5,C_Cl_H_O_Zn,0.8623689078242176,2077.258077614099,12.759401,12.759400000000001,12.759393,89.969553,89.980316,90.01228,True,True,0.05970149253731343,True,0.8507462686567164,0.08955223880597014,0.5688155460878912,1078.78388,0.47761194029850745,0.1791044776119403,0.19402985074626866,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.08955223880597014,0.0
hMOF-mofdb,hMOF-10425.cif,Zn4 H10 C34 Cl8 O13,Zn4H10C34Cl8O13,69,5,C_Cl_H_O_Zn,0.9366415221343731,2077.2578863898784,12.759401000000002,12.759399,12.759393,89.96975100000002,89.981739,90.017509,True,True,0.057971014492753624,True,0.8260869565217392,0.11594202898550725,0.5316792389328134,1171.6954,0.4927536231884058,0.14492753623188406,0.18840579710144928,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,0.11594202898550725,0.0
hMOF-mofdb,hMOF-10426.cif,Zn4 H7 C36 Cl11 O13,Zn4H7C36Cl11O13,71,5,C_Cl_H_O_Zn,1.038448996966428,2077.258075889518,12.759401,12.7594,12.759393,89.969553,89.980535,90.01283799999999,True,True,0.056338028169014086,True,0.7887323943661971,0.15492957746478872,0.48077550151678605,1299.05198,0.5070422535211268,0.09859154929577464,0.18309859154929578,0.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.15492957746478872,0.0
hMOF-mofdb,hMOF-10427.cif,Zn4 H10 C32 Cl8 O13,Zn4H10C32Cl8O13,67,5,C_Cl_H_O_Zn,0.9174389872222876,2077.2580432337163,12.759400999999999,12.759393000000001,12.7594,90.031769,89.985084,89.98150299999999,True,True,0.05970149253731343,True,0.8208955223880597,0.11940298507462686,0.5412805063888562,1147.674,0.47761194029850745,0.14925373134328357,0.19402985074626866,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.11940298507462686,0.0
hMOF-mofdb,hMOF-10428.cif,Zn4 H7 C32 Br11 O13,Zn4H7C32Br11O13,67,5,Br_C_H_O_Zn,1.390914559409679,2077.2580480227434,12.759401,12.7594,12.759393,90.031564,90.018496,90.01484500000001,True,True,0.05970149253731343,True,0.7761194029850746,0.16417910447761194,0.3045427202951605,1739.97018,0.47761194029850745,0.1044776119402985,0.19402985074626866,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.16417910447761194
hMOF-mofdb,hMOF-10429.cif,Zn4 H9 C34 Br9 O13,Zn4H9C34Br9O13,69,5,Br_C_H_O_Zn,1.2839795806683258,2077.258077904884,12.759401,12.7594,12.759393,90.03021000000001,90.01820199999999,90.01484500000001,True,True,0.057971014492753624,True,0.8115942028985508,0.13043478260869565,0.3580102096658371,1606.1994599999998,0.4927536231884058,0.13043478260869565,0.18840579710144928,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565
hMOF-mofdb,hMOF-1043.cif,Zn8 H28 C46 O32,Zn4H14C23O16,114,4,C_H_O_Zn,1.4756759341434018,1818.4052520417295,12.759400999999999,11.169416,12.759393,89.971939,89.979062,90.011674,False,True,0.07017543859649122,True,0.9298245614035088,0.0,0.2621620329282991,1615.96732,0.40350877192982454,0.24561403508771928,0.2807017543859649,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10430.cif,Zn4 H11 C32 Br7 O13,Zn4H11C32Br7O13,67,5,Br_C_H_O_Zn,1.1386387866235421,2077.259733619402,12.7594,12.759400999999999,12.759401,90.003996,90.007956,90.01639100000001,True,True,0.05970149253731343,True,0.835820895522388,0.1044776119402985,0.43068060668822894,1424.38594,0.47761194029850745,0.16417910447761194,0.19402985074626866,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.1044776119402985
hMOF-mofdb,hMOF-10431.cif,Zn4 H9 C32 Br9 O13,Zn4H9C32Br9O13,67,5,Br_C_H_O_Zn,1.2647771019951777,2077.2581022170248,12.759401,12.759400000000001,12.759393,90.02892699999998,90.018496,90.014444,True,True,0.05970149253731343,True,0.8059701492537313,0.13432835820895522,0.36761144900241116,1582.17806,0.47761194029850745,0.13432835820895522,0.19402985074626866,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.13432835820895522
hMOF-mofdb,hMOF-10432.cif,Zn4 H9 C32 Br9 O13,Zn4H9C32Br9O13,67,5,Br_C_H_O_Zn,1.2647771133980739,2077.2580834890146,12.759401,12.7594,12.759393,89.969553,89.981504,90.013326,True,True,0.05970149253731343,True,0.8059701492537313,0.13432835820895522,0.36761144330096307,1582.17806,0.47761194029850745,0.13432835820895522,0.19402985074626866,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.13432835820895522
hMOF-mofdb,hMOF-10433.cif,Zn4 H36 C41 O13,Zn4H36C41O13,94,4,C_H_O_Zn,0.7980730859115638,2077.2580338801645,12.759400999999999,12.759399999999998,12.759393,90.031564,90.019613,90.014916,True,True,0.0425531914893617,True,0.9574468085106383,0.0,0.6009634570442182,998.35274,0.43617021276595747,0.3829787234042553,0.13829787234042554,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10434.cif,Zn4 H38 C44 O13,Zn4H38C44O13,99,4,C_H_O_Zn,0.8284882356575729,2077.258085929088,12.759401,12.7594,12.759393,89.970466,89.980131,90.013113,True,True,0.04040404040404041,True,0.9595959595959596,0.0,0.5857558821712135,1036.40072,0.4444444444444444,0.3838383838383838,0.13131313131313133,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10435.cif,Zn4 H42 C44 O13,Zn4H42C44O13,103,4,C_H_O_Zn,0.8317111847322667,2077.2580834890146,12.759401,12.7594,12.759393,90.030447,90.018496,90.013326,True,True,0.038834951456310676,True,0.9611650485436893,0.0,0.5841444076338667,1040.43248,0.42718446601941745,0.4077669902912621,0.1262135922330097,0.0,0.038834951456310676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10436.cif,Zn4 H38 C42 O13,Zn4H38C42O13,97,4,C_H_O_Zn,0.8092857866295562,2077.2580480227434,12.759401,12.7594,12.759393,89.96843600000001,89.981504,90.01484500000001,True,True,0.041237113402061855,True,0.9587628865979381,0.0,0.5953571066852219,1012.37932,0.4329896907216495,0.3917525773195876,0.13402061855670103,0.0,0.041237113402061855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10437.cif,Zn4 H40 C43 O13,Zn4H40C43O13,100,4,C_H_O_Zn,0.8204984975387468,2077.258035977704,12.759401000000002,12.7594,12.759393,89.969553,89.97883800000001,90.014898,True,True,0.04,True,0.9600000000000001,0.0,0.5897507512306266,1026.4059,0.43,0.4,0.13,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10438.cif,Zn4 H50 C48 O13,Zn4H50C48O13,115,4,C_H_O_Zn,0.8765620896907579,2077.257891256773,12.759399,12.759400999999999,12.759393,89.98044100000001,90.03119900000002,89.98644400000002,True,True,0.034782608695652174,True,0.9652173913043478,0.0,0.5617189551546211,1096.5388,0.41739130434782606,0.43478260869565216,0.11304347826086956,0.0,0.034782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10439.cif,Zn4 H46 C46 O13,Zn4H46C46O13,109,4,C_H_O_Zn,0.8541366112355839,2077.2580480227434,12.759401,12.7594,12.759393,89.96843600000001,89.981504,90.01484500000001,True,True,0.03669724770642202,True,0.963302752293578,0.0,0.572931694382208,1068.48564,0.42201834862385323,0.42201834862385323,0.11926605504587157,0.0,0.03669724770642202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-1044.cif,Zn4 H14 C23 O16,Zn4H14C23O16,57,4,C_H_O_Zn,0.7378380724903081,1818.4049922370973,11.169409,12.759401000000002,12.7594,89.984446,89.96749300000002,90.02210500000001,False,True,0.07017543859649122,True,0.9298245614035088,0.0,0.631080963754846,807.98366,0.40350877192982454,0.24561403508771928,0.2807017543859649,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10440.cif,Zn4 H54 C52 O13,Zn4H54(C4O)13,123,4,C_H_O_Zn,0.9181898827085413,2077.25808711498,12.759400999999999,12.7594,12.759393,89.970347,89.98038699999998,90.01308700000001,True,True,0.032520325203252036,True,0.967479674796748,0.0,0.5409050586457294,1148.6133599999998,0.42276422764227645,0.43902439024390244,0.10569105691056911,0.0,0.032520325203252036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10441.cif,Zn4 H62 C52 O13,Zn4H62(C4O)13,131,4,C_H_O_Zn,0.924635760653993,2077.2581281065504,12.7594,12.759401,12.759393,89.98202499999998,89.972057,90.014205,True,True,0.030534351145038167,True,0.9694656488549618,0.0,0.5376821196730035,1156.67688,0.3969465648854962,0.4732824427480916,0.09923664122137404,0.0,0.030534351145038167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10442.cif,Zn4 H54 C50 O13,Zn4H54C50O13,121,4,C_H_O_Zn,0.8989874321349834,2077.258056587516,12.759400999999999,12.759393000000001,12.7594,89.968231,90.01484500000001,89.98262000000001,True,True,0.03305785123966942,True,0.9669421487603306,0.0,0.5505062839325083,1124.59196,0.4132231404958678,0.4462809917355372,0.10743801652892562,0.0,0.03305785123966942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10443.cif,Zn4 H78 C62 O13,Zn4H78C62O13,157,4,C_H_O_Zn,1.033539892013449,2077.2580834890146,12.759401,12.7594,12.759393,89.969553,89.981504,90.013326,True,True,0.025477707006369428,True,0.9745222929936306,0.0,0.48323005399327545,1292.91092,0.39490445859872614,0.4968152866242038,0.08280254777070063,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10444.cif,Zn4 H72 C59 O13,Zn4H72C59O13,148,4,C_H_O_Zn,0.9999017912051739,2077.2580480227434,12.759401,12.7594,12.759393,89.96843600000001,90.018496,89.985155,True,True,0.02702702702702703,True,0.9729729729729729,0.0,0.5000491043974131,1250.83118,0.39864864864864863,0.4864864864864865,0.08783783783783784,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10445.cif,Zn4 H78 C62 O13,Zn4H78C62O13,157,4,C_H_O_Zn,1.0335399096596949,2077.2580480227434,12.759401,12.7594,12.759393,89.96843600000001,89.981504,90.01484500000001,True,True,0.025477707006369428,True,0.9745222929936306,0.0,0.48323004517015256,1292.91092,0.39490445859872614,0.4968152866242038,0.08280254777070063,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hMOF-mofdb,hMOF-10446.cif,Zn4 H48 C47 O13,Zn4H48C47O13,112,4,C_H_O_Zn,0.8653493026124637,2077.2580834890146,12.759401,12.7594,12.759393,89.969553,89.981504,90.013326,True,True,0.03571428571428571,True,0.9642857142857143,0.0,0.5673253486937682,1082.5122199999998,0.41964285714285715,0.42857142857142855,0.11607142857142858,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_database,str_m1_o10_o10_pcu_sym.1.cif,Zn4 H5 C12 Cl1 O13,Zn4H5C12ClO13,35,5,C_Cl_H_O_Zn,0.8690186160423684,1250.1533378090423,10.835665,10.897691,10.836244,80.93362300000001,98.25696,89.98010200000002,False,False,0.11428571428571428,True,0.8571428571428572,0.02857142857142857,0.5654906919788159,654.2493000000001,0.34285714285714286,0.14285714285714285,0.37142857142857144,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0
MOF_database,str_m1_o10_o10_pcu_sym.10.cif,Zn4 H6 C12 O13,Zn4H6C12O13,35,4,C_H_O_Zn,0.8255950563598353,1246.6270814897994,10.847992,10.848367000000001,10.850042,80.795173,98.417632,90.295951,False,False,0.11428571428571428,True,0.8857142857142857,0.0,0.5872024718200823,619.80424,0.34285714285714286,0.17142857142857143,0.37142857142857144,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_database,str_m1_o10_o10_pcu_sym.100.cif,Zn4 H24 C21 O13,Zn4H24C21O13,62,4,C_H_O_Zn,0.9922042065989182,1248.5678897580333,10.906557,10.835575,10.837637,80.330732,98.536701,91.055195,False,False,0.06451612903225806,True,0.935483870967742,0.0,0.503897896700541,746.04346,0.3387096774193548,0.3870967741935484,0.20967741935483872,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_database,str_m1_o10_o10_pcu_sym.101.cif,Zn4 H9 C15 Cl3 O13,Zn4H9C15Cl3O13,44,5,C_Cl_H_O_Zn,1.0083122045981348,1260.2012607519468,10.872709,10.887362,10.908748,80.28345200000001,97.931209,89.884249,False,False,0.09090909090909091,True,0.8409090909090908,0.06818181818181818,0.4958438977009326,765.2191600000001,0.3409090909090909,0.20454545454545456,0.29545454545454547,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0
MOF_database,str_m1_o10_o10_pcu_sym.102.cif,Zn4 H8 C13 O13,Zn4H8(CO)13,38,4,C_H_O_Zn,0.8411374673207491,1251.2827933442325,10.832444,10.831133000000001,10.910644,81.01968500000001,98.18333599999998,90.107735,False,False,0.10526315789473684,True,0.894736842105263,0.0,0.5794312663396255,633.83082,0.34210526315789475,0.21052631578947367,0.34210526315789475,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_database,str_m1_o10_o10_pcu_sym.103.cif,Zn4 H20 C19 O13,Zn4H20C19O13,56,4,C_H_O_Zn,0.9533985662754401,1250.5273098041832,10.822699,10.934895000000001,10.833875,80.590579,98.59775,90.554506,False,False,0.07142857142857142,True,0.9285714285714286,0.0,0.52330071686228,717.9903,0.3392857142857143,0.35714285714285715,0.23214285714285715,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_database,str_m1_o10_o10_pcu_sym.104.cif,Zn4 H18 C18 O15,Zn4H18(C6O5)3,55,4,C_H_O_Zn,0.9788475007982514,1248.5034867271938,10.870827,10.837377000000002,10.850082,80.722416,98.216539,90.65781,False,False,0.07272727272727272,True,0.9272727272727272,0.0,0.5105762496008743,735.96252,0.32727272727272727,0.32727272727272727,0.2727272727272727,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_database,str_m1_o10_o10_pcu_sym.105.cif,Zn4 H4 C16 O17 F2,Zn4H4C16O17F2,43,5,C_F_H_O_Zn,1.0135906874632856,1257.908509709952,10.907672,10.876326000000002,10.874804,80.164998,98.15014,89.92820700000001,False,False,0.09302325581395349,True,0.8604651162790697,0.046511627906976744,0.4932046562683572,767.8255664000001,0.37209302325581395,0.09302325581395349,0.3953488372093023,0.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0
MOF_database,str_m1_o10_o10_pcu_sym.106.cif,Zn4 H6 C14 O17,Zn4H6C14O17,41,4,C_H_O_Zn,0.9407321596666846,1249.4184788218442,10.853972,10.863546000000001,10.866467,80.810879,98.93798,90.818222,False,False,0.0975609756097561,True,0.9024390243902438,0.0,0.5296339201666578,707.8232399999999,0.34146341463414637,0.14634146341463414,0.4146341463414634,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_database,str_m1_o10_o10_pcu_sym.107.cif,Zn4 H15 C17 N3 O15,Zn4H15C17(NO5)3,54,5,C_H_N_O_Zn,1.0059041604678245,1259.4690204075428,10.867528,10.89164,10.892686,80.26133,97.490062,89.81136300000001,False,False,0.07407407407407407,True,0.9259259259259259,0.0,0.49704791976608775,762.9481,0.3148148148148148,0.2777777777777778,0.2777777777777778,0.05555555555555555,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
